Created as New Dataset,Sample 059 By ir Date Thursday, May 07 2015
cm-1,A
1717.38,0.0006
1717.25,0.0012
1717.13,0.0003
1717.00,-0.0003
1716.88,-0.0007
1716.75,-0.0007
1716.63,-0.0010
1716.50,-0.0013
1716.38,-0.0014
1716.25,-0.0013
1716.13,-0.0011
1716.00,-0.0008
1715.88,-0.0005
1715.75,-0.0006
1715.63,-0.0011
1715.50,-0.0013
1715.38,-0.0003
1715.25,-0.0005
1715.13,-0.0011
1715.00,-0.0010
1714.88,-0.0010
1714.75,-0.0011
1714.63,-0.0013
1714.50,-0.0017
1714.38,-0.0019
1714.25,-0.0018
1714.13,-0.0016
1714.00,-0.0018
1713.88,-0.0020
1713.75,-0.0020
1713.63,-0.0018
1713.50,-0.0017
1713.38,-0.0017
1713.25,-0.0020
1713.13,-0.0021
1713.00,-0.0021
1712.88,-0.0020
1712.75,-0.0019
1712.63,-0.0018
1712.50,-0.0018
1712.38,-0.0020
1712.25,-0.0021
1712.13,-0.0021
1712.00,-0.0021
1711.88,-0.0021
1711.75,-0.0021
1711.63,-0.0021
1711.50,-0.0020
1711.38,-0.0021
1711.25,-0.0022
1711.13,-0.0019
1711.00,-0.0017
1710.88,-0.0018
1710.75,-0.0023
1710.63,-0.0026
1710.50,-0.0025
1710.38,-0.0022
1710.25,-0.0021
1710.13,-0.0021
1710.00,-0.0021
1709.88,-0.0023
1709.75,-0.0023
1709.63,-0.0021
1709.50,-0.0020
1709.38,-0.0021
1709.25,-0.0022
1709.13,-0.0021
1709.00,-0.0020
1708.88,-0.0022
1708.75,-0.0023
1708.63,-0.0022
1708.50,-0.0020
1708.38,-0.0020
1708.25,-0.0021
1708.13,-0.0021
1708.00,-0.0020
1707.88,-0.0020
1707.75,-0.0020
1707.63,-0.0019
1707.50,-0.0020
1707.38,-0.0020
1707.25,-0.0018
1707.13,-0.0013
1707.00,-0.0012
1706.88,-0.0020
1706.75,-0.0034
1706.63,-0.0040
1706.50,-0.0035
1706.38,-0.0030
1706.25,-0.0023
1706.13,-0.0017
1706.00,-0.0015
1705.88,-0.0015
1705.75,-0.0016
1705.63,-0.0017
1705.50,-0.0017
1705.38,-0.0017
1705.25,-0.0013
1705.13,-0.0011
1705.00,-0.0015
1704.88,-0.0023
1704.75,-0.0025
1704.63,-0.0018
1704.50,-0.0017
1704.38,-0.0018
1704.25,-0.0017
1704.13,-0.0017
1704.00,-0.0017
1703.88,-0.0017
1703.75,-0.0018
1703.63,-0.0019
1703.50,-0.0019
1703.38,-0.0018
1703.25,-0.0018
1703.13,-0.0018
1703.00,-0.0018
1702.88,-0.0018
1702.75,-0.0018
1702.63,-0.0019
1702.50,-0.0020
1702.38,-0.0020
1702.25,-0.0019
1702.13,-0.0016
1702.00,-0.0013
1701.88,-0.0011
1701.75,-0.0010
1701.63,-0.0009
1701.50,-0.0008
1701.38,-0.0005
1701.25,-0.0006
1701.13,-0.0011
1701.00,-0.0030
1700.88,-0.0033
1700.75,-0.0014
1700.63,0.0002
1700.50,0.0017
1700.38,0.0014
1700.25,0.0006
1700.13,-0.0000
1700.00,-0.0015
1699.88,-0.0014
1699.75,-0.0004
1699.63,-0.0005
1699.50,-0.0009
1699.38,-0.0012
1699.25,-0.0012
1699.13,-0.0013
1699.00,-0.0013
1698.88,-0.0014
1698.75,-0.0016
1698.63,-0.0018
1698.50,-0.0020
1698.38,-0.0019
1698.25,-0.0018
1698.13,-0.0018
1698.00,-0.0021
1697.88,-0.0025
1697.75,-0.0023
1697.63,-0.0019
1697.50,-0.0016
1697.38,-0.0016
1697.25,-0.0015
1697.13,-0.0011
1697.00,-0.0005
1696.88,-0.0003
1696.75,0.0005
1696.63,0.0018
1696.50,0.0033
1696.38,0.0034
1696.25,0.0044
1696.13,0.0050
1696.00,0.0020
1695.88,0.0005
1695.75,0.0001
1695.63,-0.0010
1695.50,-0.0013
1695.38,-0.0012
1695.25,-0.0011
1695.13,-0.0012
1695.00,-0.0014
1694.88,-0.0016
1694.75,-0.0021
1694.63,-0.0023
1694.50,-0.0022
1694.38,-0.0021
1694.25,-0.0022
1694.13,-0.0024
1694.00,-0.0023
1693.88,-0.0022
1693.75,-0.0022
1693.63,-0.0023
1693.50,-0.0023
1693.38,-0.0023
1693.25,-0.0024
1693.13,-0.0025
1693.00,-0.0026
1692.88,-0.0027
1692.75,-0.0028
1692.63,-0.0026
1692.50,-0.0023
1692.38,-0.0023
1692.25,-0.0026
1692.13,-0.0028
1692.00,-0.0027
1691.88,-0.0024
1691.75,-0.0023
1691.63,-0.0024
1691.50,-0.0024
1691.38,-0.0024
1691.25,-0.0025
1691.13,-0.0025
1691.00,-0.0025
1690.88,-0.0024
1690.75,-0.0024
1690.63,-0.0026
1690.50,-0.0031
1690.38,-0.0035
1690.25,-0.0034
1690.13,-0.0029
1690.00,-0.0024
1689.88,-0.0024
1689.75,-0.0026
1689.63,-0.0026
1689.50,-0.0025
1689.38,-0.0024
1689.25,-0.0023
1689.13,-0.0023
1689.00,-0.0023
1688.88,-0.0026
1688.75,-0.0028
1688.63,-0.0025
1688.50,-0.0023
1688.38,-0.0024
1688.25,-0.0027
1688.13,-0.0026
1688.00,-0.0024
1687.88,-0.0023
1687.75,-0.0025
1687.63,-0.0025
1687.50,-0.0025
1687.38,-0.0026
1687.25,-0.0027
1687.13,-0.0026
1687.00,-0.0025
1686.88,-0.0023
1686.75,-0.0024
1686.63,-0.0025
1686.50,-0.0026
1686.38,-0.0024
1686.25,-0.0020
1686.13,-0.0017
1686.00,-0.0013
1685.88,-0.0010
1685.75,-0.0005
1685.63,0.0008
1685.50,0.0024
1685.38,0.0037
1685.25,0.0033
1685.13,0.0033
1685.00,0.0024
1684.88,0.0007
1684.75,0.0015
1684.63,0.0018
1684.50,0.0009
1684.38,-0.0005
1684.25,-0.0015
1684.13,-0.0017
1684.00,-0.0015
1683.88,-0.0011
1683.75,-0.0009
1683.63,-0.0016
1683.50,-0.0025
1683.38,-0.0031
1683.25,-0.0033
1683.13,-0.0028
1683.00,-0.0022
1682.88,-0.0023
1682.75,-0.0027
1682.63,-0.0029
1682.50,-0.0028
1682.38,-0.0027
1682.25,-0.0027
1682.13,-0.0027
1682.00,-0.0027
1681.88,-0.0028
1681.75,-0.0030
1681.63,-0.0030
1681.50,-0.0030
1681.38,-0.0030
1681.25,-0.0029
1681.13,-0.0027
1681.00,-0.0026
1680.88,-0.0030
1680.75,-0.0032
1680.63,-0.0030
1680.50,-0.0027
1680.38,-0.0027
1680.25,-0.0031
1680.13,-0.0034
1680.00,-0.0034
1679.88,-0.0033
1679.75,-0.0034
1679.63,-0.0033
1679.50,-0.0032
1679.38,-0.0032
1679.25,-0.0034
1679.13,-0.0034
1679.00,-0.0033
1678.88,-0.0032
1678.75,-0.0032
1678.63,-0.0032
1678.50,-0.0032
1678.38,-0.0032
1678.25,-0.0033
1678.13,-0.0033
1678.00,-0.0033
1677.88,-0.0031
1677.75,-0.0032
1677.63,-0.0033
1677.50,-0.0033
1677.38,-0.0032
1677.25,-0.0030
1677.13,-0.0031
1677.00,-0.0033
1676.88,-0.0034
1676.75,-0.0033
1676.63,-0.0030
1676.50,-0.0026
1676.38,-0.0023
1676.25,-0.0021
1676.13,-0.0019
1676.00,-0.0020
1675.88,-0.0026
1675.75,-0.0038
1675.63,-0.0051
1675.50,-0.0046
1675.38,-0.0032
1675.25,-0.0027
1675.13,-0.0025
1675.00,-0.0022
1674.88,-0.0024
1674.75,-0.0027
1674.63,-0.0028
1674.50,-0.0029
1674.38,-0.0032
1674.25,-0.0033
1674.13,-0.0032
1674.00,-0.0030
1673.88,-0.0031
1673.75,-0.0034
1673.63,-0.0035
1673.50,-0.0034
1673.38,-0.0033
1673.25,-0.0033
1673.13,-0.0033
1673.00,-0.0033
1672.88,-0.0034
1672.75,-0.0036
1672.63,-0.0037
1672.50,-0.0036
1672.38,-0.0033
1672.25,-0.0030
1672.13,-0.0029
1672.00,-0.0032
1671.88,-0.0043
1671.75,-0.0049
1671.63,-0.0045
1671.50,-0.0039
1671.38,-0.0035
1671.25,-0.0034
1671.13,-0.0033
1671.00,-0.0031
1670.88,-0.0031
1670.75,-0.0034
1670.63,-0.0035
1670.50,-0.0033
1670.38,-0.0030
1670.25,-0.0029
1670.13,-0.0024
1670.00,-0.0019
1669.88,-0.0021
1669.75,-0.0044
1669.63,-0.0065
1669.50,-0.0063
1669.38,-0.0053
1669.25,-0.0040
1669.13,-0.0029
1669.00,-0.0026
1668.88,-0.0029
1668.75,-0.0035
1668.63,-0.0039
1668.50,-0.0038
1668.38,-0.0036
1668.25,-0.0038
1668.13,-0.0039
1668.00,-0.0039
1667.88,-0.0038
1667.75,-0.0038
1667.63,-0.0038
1667.50,-0.0039
1667.38,-0.0039
1667.25,-0.0040
1667.13,-0.0040
1667.00,-0.0041
1666.88,-0.0043
1666.75,-0.0043
1666.63,-0.0041
1666.50,-0.0038
1666.38,-0.0039
1666.25,-0.0042
1666.13,-0.0044
1666.00,-0.0042
1665.88,-0.0040
1665.75,-0.0041
1665.63,-0.0042
1665.50,-0.0043
1665.38,-0.0043
1665.25,-0.0042
1665.13,-0.0040
1665.00,-0.0040
1664.88,-0.0041
1664.75,-0.0042
1664.63,-0.0041
1664.50,-0.0040
1664.38,-0.0040
1664.25,-0.0042
1664.13,-0.0041
1664.00,-0.0039
1663.88,-0.0038
1663.75,-0.0038
1663.63,-0.0035
1663.50,-0.0031
1663.38,-0.0030
1663.25,-0.0038
1663.13,-0.0049
1663.00,-0.0052
1662.88,-0.0053
1662.75,-0.0047
1662.63,-0.0038
1662.50,-0.0038
1662.38,-0.0042
1662.25,-0.0044
1662.13,-0.0042
1662.00,-0.0039
1661.88,-0.0040
1661.75,-0.0043
1661.63,-0.0044
1661.50,-0.0045
1661.38,-0.0044
1661.25,-0.0045
1661.13,-0.0045
1661.00,-0.0044
1660.88,-0.0044
1660.75,-0.0044
1660.63,-0.0045
1660.50,-0.0045
1660.38,-0.0045
1660.25,-0.0043
1660.13,-0.0042
1660.00,-0.0043
1659.88,-0.0045
1659.75,-0.0046
1659.63,-0.0046
1659.50,-0.0045
1659.38,-0.0045
1659.25,-0.0047
1659.13,-0.0049
1659.00,-0.0049
1658.88,-0.0048
1658.75,-0.0046
1658.63,-0.0045
1658.50,-0.0045
1658.38,-0.0046
1658.25,-0.0046
1658.13,-0.0045
1658.00,-0.0045
1657.88,-0.0045
1657.75,-0.0045
1657.63,-0.0044
1657.50,-0.0044
1657.38,-0.0045
1657.25,-0.0047
1657.13,-0.0046
1657.00,-0.0044
1656.88,-0.0043
1656.75,-0.0044
1656.63,-0.0045
1656.50,-0.0045
1656.38,-0.0044
1656.25,-0.0042
1656.13,-0.0040
1656.00,-0.0041
1655.88,-0.0042
1655.75,-0.0041
1655.63,-0.0038
1655.50,-0.0035
1655.38,-0.0032
1655.25,-0.0027
1655.13,-0.0022
1655.00,-0.0019
1654.88,-0.0027
1654.75,-0.0029
1654.63,-0.0028
1654.50,-0.0024
1654.38,-0.0013
1654.25,-0.0008
1654.13,-0.0004
1654.00,0.0007
1653.88,0.0016
1653.75,0.0015
1653.63,0.0011
1653.50,0.0017
1653.38,-0.0006
1653.25,-0.0005
1653.13,0.0030
1653.00,0.0041
1652.88,0.0041
1652.75,0.0029
1652.63,0.0029
1652.50,-0.0001
1652.38,-0.0021
1652.25,-0.0013
1652.13,-0.0019
1652.00,-0.0023
1651.88,-0.0029
1651.75,-0.0033
1651.63,-0.0037
1651.50,-0.0041
1651.38,-0.0045
1651.25,-0.0046
1651.13,-0.0046
1651.00,-0.0045
1650.88,-0.0046
1650.75,-0.0047
1650.63,-0.0045
1650.50,-0.0042
1650.38,-0.0043
1650.25,-0.0046
1650.13,-0.0046
1650.00,-0.0044
1649.88,-0.0043
1649.75,-0.0046
1649.63,-0.0047
1649.50,-0.0046
1649.38,-0.0045
1649.25,-0.0044
1649.13,-0.0041
1649.00,-0.0039
1648.88,-0.0043
1648.75,-0.0053
1648.63,-0.0062
1648.50,-0.0064
1648.38,-0.0058
1648.25,-0.0048
1648.13,-0.0039
1648.00,-0.0035
1647.88,-0.0041
1647.75,-0.0054
1647.63,-0.0059
1647.50,-0.0052
1647.38,-0.0046
1647.25,-0.0039
1647.13,-0.0036
1647.00,-0.0036
1646.88,-0.0035
1646.75,-0.0028
1646.63,-0.0018
1646.50,-0.0009
1646.38,-0.0010
1646.25,-0.0003
1646.13,-0.0016
1646.00,-0.0036
1645.88,-0.0031
1645.75,-0.0030
1645.63,-0.0034
1645.50,-0.0039
1645.38,-0.0040
1645.25,-0.0042
1645.13,-0.0046
1645.00,-0.0046
1644.88,-0.0044
1644.75,-0.0046
1644.63,-0.0049
1644.50,-0.0051
1644.38,-0.0049
1644.25,-0.0047
1644.13,-0.0047
1644.00,-0.0049
1643.88,-0.0050
1643.75,-0.0049
1643.63,-0.0049
1643.50,-0.0048
1643.38,-0.0048
1643.25,-0.0049
1643.13,-0.0050
1643.00,-0.0050
1642.88,-0.0050
1642.75,-0.0051
1642.63,-0.0052
1642.50,-0.0051
1642.38,-0.0049
1642.25,-0.0049
1642.13,-0.0050
1642.00,-0.0052
1641.88,-0.0052
1641.75,-0.0050
1641.63,-0.0048
1641.50,-0.0049
1641.38,-0.0050
1641.25,-0.0050
1641.13,-0.0048
1641.00,-0.0046
1640.88,-0.0047
1640.75,-0.0050
1640.63,-0.0053
1640.50,-0.0052
1640.38,-0.0051
1640.25,-0.0050
1640.13,-0.0050
1640.00,-0.0050
1639.88,-0.0049
1639.75,-0.0048
1639.63,-0.0050
1639.50,-0.0052
1639.38,-0.0052
1639.25,-0.0049
1639.13,-0.0046
1639.00,-0.0047
1638.88,-0.0050
1638.75,-0.0050
1638.63,-0.0048
1638.50,-0.0046
1638.38,-0.0045
1638.25,-0.0045
1638.13,-0.0048
1638.00,-0.0056
1637.88,-0.0065
1637.75,-0.0066
1637.63,-0.0060
1637.50,-0.0052
1637.38,-0.0046
1637.25,-0.0043
1637.13,-0.0041
1637.00,-0.0041
1636.88,-0.0039
1636.75,-0.0037
1636.63,-0.0033
1636.50,-0.0029
1636.38,-0.0020
1636.25,-0.0012
1636.13,-0.0009
1636.00,-0.0014
1635.88,-0.0008
1635.75,-0.0024
1635.63,-0.0035
1635.50,-0.0025
1635.38,-0.0042
1635.25,-0.0064
1635.13,-0.0070
1635.00,-0.0059
1634.88,-0.0047
1634.75,-0.0042
1634.63,-0.0042
1634.50,-0.0045
1634.38,-0.0047
1634.25,-0.0049
1634.13,-0.0049
1634.00,-0.0049
1633.88,-0.0048
1633.75,-0.0050
1633.63,-0.0051
1633.50,-0.0051
1633.38,-0.0051
1633.25,-0.0053
1633.13,-0.0054
1633.00,-0.0053
1632.88,-0.0052
1632.75,-0.0052
1632.63,-0.0053
1632.50,-0.0053
1632.38,-0.0054
1632.25,-0.0054
1632.13,-0.0053
1632.00,-0.0052
1631.88,-0.0053
1631.75,-0.0056
1631.63,-0.0057
1631.50,-0.0055
1631.38,-0.0054
1631.25,-0.0053
1631.13,-0.0054
1631.00,-0.0053
1630.88,-0.0052
1630.75,-0.0052
1630.63,-0.0052
1630.50,-0.0051
1630.38,-0.0050
1630.25,-0.0050
1630.13,-0.0051
1630.00,-0.0052
1629.88,-0.0053
1629.75,-0.0053
1629.63,-0.0050
1629.50,-0.0047
1629.38,-0.0048
1629.25,-0.0051
1629.13,-0.0052
1629.00,-0.0050
1628.88,-0.0048
1628.75,-0.0048
1628.63,-0.0048
1628.50,-0.0047
1628.38,-0.0050
1628.25,-0.0062
1628.13,-0.0073
1628.00,-0.0072
1627.88,-0.0062
1627.75,-0.0051
1627.63,-0.0046
1627.50,-0.0045
1627.38,-0.0047
1627.25,-0.0048
1627.13,-0.0048
1627.00,-0.0046
1626.88,-0.0046
1626.75,-0.0048
1626.63,-0.0050
1626.50,-0.0049
1626.38,-0.0047
1626.25,-0.0046
1626.13,-0.0047
1626.00,-0.0048
1625.88,-0.0048
1625.75,-0.0047
1625.63,-0.0047
1625.50,-0.0047
1625.38,-0.0047
1625.25,-0.0046
1625.13,-0.0046
1625.00,-0.0047
1624.88,-0.0047
1624.75,-0.0045
1624.63,-0.0042
1624.50,-0.0040
1624.38,-0.0036
1624.25,-0.0033
1624.13,-0.0035
1624.00,-0.0046
1623.88,-0.0060
1623.75,-0.0061
1623.63,-0.0054
1623.50,-0.0045
1623.38,-0.0036
1623.25,-0.0035
1623.13,-0.0037
1623.00,-0.0041
1622.88,-0.0045
1622.75,-0.0046
1622.63,-0.0045
1622.50,-0.0042
1622.38,-0.0042
1622.25,-0.0044
1622.13,-0.0045
1622.00,-0.0043
1621.88,-0.0043
1621.75,-0.0044
1621.63,-0.0044
1621.50,-0.0042
1621.38,-0.0041
1621.25,-0.0041
1621.13,-0.0042
1621.00,-0.0042
1620.88,-0.0041
1620.75,-0.0041
1620.63,-0.0042
1620.50,-0.0042
1620.38,-0.0044
1620.25,-0.0044
1620.13,-0.0042
1620.00,-0.0040
1619.88,-0.0041
1619.75,-0.0044
1619.63,-0.0045
1619.50,-0.0043
1619.38,-0.0041
1619.25,-0.0041
1619.13,-0.0041
1619.00,-0.0039
1618.88,-0.0038
1618.75,-0.0039
1618.63,-0.0040
1618.50,-0.0039
1618.38,-0.0038
1618.25,-0.0036
1618.13,-0.0035
1618.00,-0.0034
1617.88,-0.0032
1617.75,-0.0028
1617.63,-0.0023
1617.50,-0.0012
1617.38,-0.0001
1617.25,0.0007
1617.13,-0.0004
1617.00,-0.0005
1616.88,-0.0015
1616.75,-0.0036
1616.63,-0.0026
1616.50,-0.0019
1616.38,-0.0022
1616.25,-0.0029
1616.13,-0.0031
1616.00,-0.0033
1615.88,-0.0036
1615.75,-0.0038
1615.63,-0.0038
1615.50,-0.0038
1615.38,-0.0040
1615.25,-0.0042
1615.13,-0.0042
1615.00,-0.0039
1614.88,-0.0038
1614.75,-0.0040
1614.63,-0.0043
1614.50,-0.0045
1614.38,-0.0045
1614.25,-0.0043
1614.13,-0.0043
1614.00,-0.0043
1613.88,-0.0044
1613.75,-0.0044
1613.63,-0.0042
1613.50,-0.0041
1613.38,-0.0041
1613.25,-0.0044
1613.13,-0.0045
1613.00,-0.0044
1612.88,-0.0043
1612.75,-0.0043
1612.63,-0.0043
1612.50,-0.0043
1612.38,-0.0044
1612.25,-0.0045
1612.13,-0.0045
1612.00,-0.0044
1611.88,-0.0043
1611.75,-0.0042
1611.63,-0.0043
1611.50,-0.0044
1611.38,-0.0045
1611.25,-0.0044
1611.13,-0.0041
1611.00,-0.0040
1610.88,-0.0042
1610.75,-0.0044
1610.63,-0.0044
1610.50,-0.0042
1610.38,-0.0042
1610.25,-0.0044
1610.13,-0.0045
1610.00,-0.0045
1609.88,-0.0047
1609.75,-0.0050
1609.63,-0.0051
1609.50,-0.0049
1609.38,-0.0046
1609.25,-0.0045
1609.13,-0.0044
1609.00,-0.0042
1608.88,-0.0042
1608.75,-0.0042
1608.63,-0.0041
1608.50,-0.0040
1608.38,-0.0041
1608.25,-0.0044
1608.13,-0.0044
1608.00,-0.0041
1607.88,-0.0039
1607.75,-0.0041
1607.63,-0.0044
1607.50,-0.0046
1607.38,-0.0046
1607.25,-0.0046
1607.13,-0.0045
1607.00,-0.0044
1606.88,-0.0043
1606.75,-0.0043
1606.63,-0.0042
1606.50,-0.0041
1606.38,-0.0042
1606.25,-0.0043
1606.13,-0.0043
1606.00,-0.0041
1605.88,-0.0039
1605.75,-0.0040
1605.63,-0.0040
1605.50,-0.0039
1605.38,-0.0038
1605.25,-0.0039
1605.13,-0.0040
1605.00,-0.0041
1604.88,-0.0040
1604.75,-0.0040
1604.63,-0.0040
1604.50,-0.0040
1604.38,-0.0041
1604.25,-0.0041
1604.13,-0.0040
1604.00,-0.0040
1603.88,-0.0041
1603.75,-0.0044
1603.63,-0.0045
1603.50,-0.0043
1603.38,-0.0042
1603.25,-0.0042
1603.13,-0.0041
1603.00,-0.0040
1602.88,-0.0038
1602.75,-0.0038
1602.63,-0.0039
1602.50,-0.0038
1602.38,-0.0038
1602.25,-0.0038
1602.13,-0.0038
1602.00,-0.0039
1601.88,-0.0040
1601.75,-0.0041
1601.63,-0.0041
1601.50,-0.0041
1601.38,-0.0042
1601.25,-0.0043
1601.13,-0.0042
1601.00,-0.0040
1600.88,-0.0039
1600.75,-0.0040
1600.63,-0.0041
1600.50,-0.0040
1600.38,-0.0039
1600.25,-0.0040
1600.13,-0.0042
1600.00,-0.0043
1599.88,-0.0042
1599.75,-0.0040
1599.63,-0.0037
1599.50,-0.0037
1599.38,-0.0038
1599.25,-0.0040
1599.13,-0.0040
1599.00,-0.0039
1598.88,-0.0038
1598.75,-0.0039
1598.63,-0.0040
1598.50,-0.0039
1598.38,-0.0038
1598.25,-0.0038
1598.13,-0.0038
1598.00,-0.0039
1597.88,-0.0039
1597.75,-0.0040
1597.63,-0.0040
1597.50,-0.0041
1597.38,-0.0041
1597.25,-0.0041
1597.13,-0.0041
1597.00,-0.0040
1596.88,-0.0039
1596.75,-0.0039
1596.63,-0.0039
1596.50,-0.0038
1596.38,-0.0037
1596.25,-0.0037
1596.13,-0.0037
1596.00,-0.0037
1595.88,-0.0038
1595.75,-0.0038
1595.63,-0.0039
1595.50,-0.0039
1595.38,-0.0039
1595.25,-0.0040
1595.13,-0.0040
1595.00,-0.0041
1594.88,-0.0042
1594.75,-0.0043
1594.63,-0.0042
1594.50,-0.0040
1594.38,-0.0039
1594.25,-0.0039
1594.13,-0.0039
1594.00,-0.0036
1593.88,-0.0035
1593.75,-0.0037
1593.63,-0.0040
1593.50,-0.0040
1593.38,-0.0037
1593.25,-0.0036
1593.13,-0.0037
1593.00,-0.0039
1592.88,-0.0039
1592.75,-0.0039
1592.63,-0.0038
1592.50,-0.0038
1592.38,-0.0038
1592.25,-0.0038
1592.13,-0.0038
1592.00,-0.0037
1591.88,-0.0037
1591.75,-0.0038
1591.63,-0.0038
1591.50,-0.0037
1591.38,-0.0036
1591.25,-0.0037
1591.13,-0.0039
1591.00,-0.0039
1590.88,-0.0036
1590.75,-0.0035
1590.63,-0.0035
1590.50,-0.0038
1590.38,-0.0039
1590.25,-0.0039
1590.13,-0.0038
1590.00,-0.0038
1589.88,-0.0039
1589.75,-0.0040
1589.63,-0.0039
1589.50,-0.0038
1589.38,-0.0037
1589.25,-0.0038
1589.13,-0.0038
1589.00,-0.0038
1588.88,-0.0037
1588.75,-0.0037
1588.63,-0.0037
1588.50,-0.0037
1588.38,-0.0037
1588.25,-0.0036
1588.13,-0.0035
1588.00,-0.0037
1587.88,-0.0038
1587.75,-0.0037
1587.63,-0.0035
1587.50,-0.0035
1587.38,-0.0037
1587.25,-0.0039
1587.13,-0.0039
1587.00,-0.0037
1586.88,-0.0035
1586.75,-0.0036
1586.63,-0.0038
1586.50,-0.0038
1586.38,-0.0038
1586.25,-0.0036
1586.13,-0.0036
1586.00,-0.0037
1585.88,-0.0037
1585.75,-0.0036
1585.63,-0.0035
1585.50,-0.0035
1585.38,-0.0037
1585.25,-0.0037
1585.13,-0.0035
1585.00,-0.0033
1584.88,-0.0034
1584.75,-0.0037
1584.63,-0.0038
1584.50,-0.0036
1584.38,-0.0035
1584.25,-0.0036
1584.13,-0.0037
1584.00,-0.0037
1583.88,-0.0036
1583.75,-0.0035
1583.63,-0.0035
1583.50,-0.0035
1583.38,-0.0035
1583.25,-0.0036
1583.13,-0.0035
1583.00,-0.0034
1582.88,-0.0036
1582.75,-0.0038
1582.63,-0.0038
1582.50,-0.0035
1582.38,-0.0035
1582.25,-0.0036
1582.13,-0.0037
1582.00,-0.0035
1581.88,-0.0033
1581.75,-0.0035
1581.63,-0.0038
1581.50,-0.0039
1581.38,-0.0038
1581.25,-0.0036
1581.13,-0.0035
1581.00,-0.0035
1580.88,-0.0036
1580.75,-0.0035
1580.63,-0.0033
1580.50,-0.0033
1580.38,-0.0034
1580.25,-0.0037
1580.13,-0.0038
1580.00,-0.0036
1579.88,-0.0034
1579.75,-0.0034
1579.63,-0.0035
1579.50,-0.0034
1579.38,-0.0033
1579.25,-0.0032
1579.13,-0.0033
1579.00,-0.0034
1578.88,-0.0034
1578.75,-0.0034
1578.63,-0.0033
1578.50,-0.0032
1578.38,-0.0032
1578.25,-0.0033
1578.13,-0.0032
1578.00,-0.0029
1577.88,-0.0028
1577.75,-0.0027
1577.63,-0.0027
1577.50,-0.0025
1577.38,-0.0022
1577.25,-0.0018
1577.13,-0.0014
1577.00,-0.0006
1576.88,0.0006
1576.75,0.0013
1576.63,0.0006
1576.50,0.0001
1576.38,0.0003
1576.25,-0.0005
1576.13,-0.0002
1576.00,0.0004
1575.88,-0.0005
1575.75,-0.0016
1575.63,-0.0020
1575.50,-0.0021
1575.38,-0.0024
1575.25,-0.0028
1575.13,-0.0029
1575.00,-0.0028
1574.88,-0.0028
1574.75,-0.0029
1574.63,-0.0031
1574.50,-0.0032
1574.38,-0.0032
1574.25,-0.0032
1574.13,-0.0032
1574.00,-0.0031
1573.88,-0.0032
1573.75,-0.0032
1573.63,-0.0031
1573.50,-0.0030
1573.38,-0.0032
1573.25,-0.0034
1573.13,-0.0034
1573.00,-0.0031
1572.88,-0.0031
1572.75,-0.0034
1572.63,-0.0036
1572.50,-0.0035
1572.38,-0.0033
1572.25,-0.0032
1572.13,-0.0032
1572.00,-0.0032
1571.88,-0.0031
1571.75,-0.0031
1571.63,-0.0030
1571.50,-0.0030
1571.38,-0.0032
1571.25,-0.0033
1571.13,-0.0032
1571.00,-0.0028
1570.88,-0.0027
1570.75,-0.0028
1570.63,-0.0025
1570.50,-0.0019
1570.38,-0.0016
1570.25,-0.0024
1570.13,-0.0042
1570.00,-0.0048
1569.88,-0.0035
1569.75,-0.0023
1569.63,-0.0015
1569.50,-0.0018
1569.38,-0.0029
1569.25,-0.0039
1569.13,-0.0039
1569.00,-0.0034
1568.88,-0.0031
1568.75,-0.0031
1568.63,-0.0030
1568.50,-0.0029
1568.38,-0.0029
1568.25,-0.0031
1568.13,-0.0032
1568.00,-0.0032
1567.88,-0.0032
1567.75,-0.0032
1567.63,-0.0033
1567.50,-0.0033
1567.38,-0.0032
1567.25,-0.0031
1567.13,-0.0032
1567.00,-0.0032
1566.88,-0.0032
1566.75,-0.0032
1566.63,-0.0030
1566.50,-0.0029
1566.38,-0.0030
1566.25,-0.0032
1566.13,-0.0032
1566.00,-0.0028
1565.88,-0.0026
1565.75,-0.0027
1565.63,-0.0029
1565.50,-0.0029
1565.38,-0.0033
1565.25,-0.0044
1565.13,-0.0054
1565.00,-0.0052
1564.88,-0.0040
1564.75,-0.0030
1564.63,-0.0027
1564.50,-0.0028
1564.38,-0.0030
1564.25,-0.0031
1564.13,-0.0031
1564.00,-0.0029
1563.88,-0.0029
1563.75,-0.0031
1563.63,-0.0033
1563.50,-0.0032
1563.38,-0.0029
1563.25,-0.0028
1563.13,-0.0031
1563.00,-0.0032
1562.88,-0.0030
1562.75,-0.0027
1562.63,-0.0026
1562.50,-0.0026
1562.38,-0.0026
1562.25,-0.0026
1562.13,-0.0026
1562.00,-0.0026
1561.88,-0.0024
1561.75,-0.0024
1561.63,-0.0024
1561.50,-0.0020
1561.38,-0.0015
1561.25,-0.0012
1561.13,-0.0011
1561.00,0.0001
1560.88,0.0014
1560.75,0.0025
1560.63,0.0015
1560.50,0.0029
1560.38,0.0040
1560.25,0.0027
1560.13,0.0028
1560.00,0.0008
1559.88,-0.0003
1559.75,-0.0002
1559.63,0.0009
1559.50,0.0014
1559.38,0.0014
1559.25,0.0023
1559.13,0.0031
1559.00,0.0035
1558.88,0.0027
1558.75,0.0033
1558.63,0.0019
1558.50,0.0003
1558.38,0.0018
1558.25,0.0015
1558.13,0.0006
